,created_at,text,retweet_count,favorite_count,class_predict,followers_count,predict_class_label
3903,2018-12-05 04:38:26,"rt  smartphone app for non invasive detection of anemia using only patient sourced photos n n""a paradigm of completely non invasi xe2 x80 xa6'",5,0,tech,1.43,4
3904,2018-12-04 21:36:54,rt   xe2 x80 x9ci xe2 x80 x99m going from here inspired and heartbroken  xe2 x80 x9d goodwill ambassador  on meeting girls affected by violence   n n 1 xe2 x80 xa6',315,0,world,1.43,1
3905,2018-12-03 20:26:59,we must speak science n data ,8,46,tech,1.43,4
3906,2018-12-03 20:13:05,george soros backed university 'forced out' of hungary   shocking clampdown on academic autonomy   what xe2 x80 x99s happening xe2 x80 xa6 ,3,9,world,1.43,1
3907,2018-12-03 19:37:40,"rt  ""dead serious"" about bringing the olympics to india in 2032  n n",8,0,world,1.43,1
3908,2018-12-03 19:37:29,rt  there is something quite fascinating with the way the oil cascades down! n,93,0,business,1.43,3
3909,2018-12-03 19:36:29,"rt  one more week until this year xe2 x80 x99s laureates receive their nobel prize and, of course, attend the nobel banquet  take a behind xe2 x80 xa6'",139,0,tech,1.43,4
3910,2018-12-03 19:36:11,rt  a new digital mentorship platform connects hms students with faculty members who have common interests or identities ,20,0,tech,1.43,4
3911,2018-12-03 19:36:04,rt  five of the books i couldn xe2 x80 x99t put down in 2018   ,2130,0,sports,1.43,2
3912,2018-12-03 19:34:41,"rt  with 25 schools among the 95 best european business schools, france tops the ft european business school rankings 2018! xe2 x80 xa6'",20,0,business,1.43,3
3913,2018-12-03 19:34:07,  welcome',0,1,world,1.43,1
3914,2018-12-03 13:56:47,"a novel anode for use in lithium ion batteries, developed at  iiser pune, has five times more capacity than carbon  xe2 x80 xa6 ",18,68,tech,1.43,4
3915,2018-12-03 12:18:09,  tks',0,0,sports,1.43,2
3916,2018-12-03 12:01:43,"researchers at  iitdelhi have devised an affordable, biodegradable nano fibre mesh which can be attached to windows xe2 x80 xa6 ",84,228,tech,1.43,4
3917,2018-12-03 05:41:19,sooo delightful  dhoni xe2 x80 x99s endearing personality is evident! ,1,35,tech,1.43,4
3918,2018-12-03 05:38:45,rt  this is an excellent paper! had the pleasure of meeting up with ashley moffet last week   and colleagues wi xe2 x80 xa6',10,0,sports,1.43,2
3919,2018-12-03 05:38:13,powerful inaugural keynote by phil tagari   monoclonal antibodies represent the most powerful class of modern medic xe2 x80 xa6 ,5,29,world,1.43,1
3920,2018-12-03 03:45:03, xe2 x81 xa6  xe2 x80 x98s dara wright adds her support to inno2018 to focus on antibody research in bengaluru  xe2 x81 xa6 xe2 x80 xa6 ,3,14,business,1.43,3
3921,2018-12-03 03:38:17, xe2 x81 xa6  xe2 x80 x98s phil tagari kicks off inno2018 in bengaluru   let xe2 x80 x99s make bengaluru a global hub of antibody research  xe2 x81 xa6 xe2 x80 xa6 ,2,25,business,1.43,3
3922,2018-12-02 16:05:35,"rt  wow! cwa of langford  amp  richmond town with a fabulous community carnival   arts, culture, flea market, food, waste awarenes xe2 x80 xa6'",6,0,business,1.43,3
3923,2018-12-02 14:46:20,rt      why we can't retain great people at work? ,1,0,tech,1.43,4
3924,2018-12-02 14:13:06,why has ias addl cmmsnr randeep been transferred from swm where he was doing a great job in koramangala  citizens w xe2 x80 xa6 ,54,154,sports,1.43,2
3925,2018-12-02 09:59:55,"rt   bioconfoundation inaugurated the bio rejuvinated hebbagodi lake, an adjoining children's park and a safe drinking water fa xe2 x80 xa6""",11,0,tech,1.43,4
3926,2018-12-02 09:58:28,great feeling to give back to our community  hope citizens maintain our efforts of cleaning up the lake n its surro xe2 x80 xa6 ,13,132,tech,1.43,4
3927,2018-12-02 09:35:16,"rt  40 years ago, shenzhen was a poor fishing village on the southern coast of china  today, it's one of the fastest growing cities o xe2 x80 xa6""",91,0,world,1.43,1
3928,2018-12-02 09:15:26,   i too would like to know',0,0,business,1.43,3
3929,2018-12-02 09:11:36,"rt  depression not only affects your mood, but also the kinds of things you think about, your memory, and how you make decisions  ht xe2 x80 xa6'",98,0,tech,1.43,4
3930,2018-12-02 09:09:24,"rt  robots are starting to take on more of the ""dull, dirty and dangerous"" tasks that human workers used to do  this floor washing ro xe2 x80 xa6'",22,0,tech,1.43,4
3931,2018-12-02 09:08:33,"rt  ""we will give the country a fair, free, credible, impartial and ethical elections "" n n",7,0,world,1.43,1
3932,2018-12-02 09:06:41,"rt  in 1886, a pharmacist in atlanta created a flavored syrup initially intended as medicine  today, the coca cola company has more t xe2 x80 xa6'",66,0,business,1.43,3
3933,2018-12-02 09:05:25,the last thing france needs is civil unrest  ,3,13,world,1.43,1
3934,2018-12-02 09:04:09,rt  salute to    xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f ,3,0,world,1.43,1
3935,2018-12-02 09:04:07, tks',0,2,sports,1.43,2
3936,2018-12-02 08:56:23, torturing a journalist who says something contrarian is inexcusable  jail is one thing but torturing is not',0,2,world,1.43,1
3937,2018-12-02 08:50:43,first open heart surgery in uttar pradesh under centre's health insurance   karnataka xe2 x80 x99s yashaswini health insurance xe2 x80 xa6 ,21,102,business,1.43,3
3938,2018-12-02 08:35:17,"rt   happytoshare the inauguration of newly revived hebbagodi lake, children's park, a safe drinking water facility in anekal t xe2 x80 xa6""",16,0,tech,1.43,4
3939,2018-12-02 08:24:07,rt   xe2 x81 xa6  xe2 x81 xa6 nandidurga rd xe2 x80 x99s own version of  tendersure road ,7,0,tech,1.43,4
3940,2018-12-02 08:23:43,dedicated to the people of hebbagodi ,3,23,world,1.43,1
3941,2018-12-02 08:22:29,this is a very sad reflection on our civil liberties  ,139,384,tech,1.43,4
3942,2018-12-02 05:07:47,"rt  creating a database of citizens who compost, a welcome move! n ni urge the  bbmp to waive off 'swm cess' for individual hous xe2 x80 xa6""",30,0,sports,1.43,2
3943,2018-12-02 03:44:58,rt  to make ward committee meetings more meaningful we intend to have massive awareness drive and capacity building of all member xe2 x80 xa6',30,0,tech,1.43,4
3944,2018-12-02 02:56:45,"rt  ""you can xe2 x80 x99t buy your way out of  trafficjam, there is an alternate for water and power but not  mobility"" said mr satyasha xe2 x80 xa6'",9,0,tech,1.43,4
3945,2018-12-02 02:56:07,rt  it was great to receive bioexcellence award 2018 for   along with my mentor n superwoman ,7,0,sports,1.43,2
3946,2018-12-02 02:54:59,i salute n congratulate  for being awarded the world academy of science lenovo prize on 27 november xe2 x80 xa6 ,35,202,tech,1.43,4
3947,2018-12-01 17:31:39,rt  join us for our panel on technology and society  creating a safer world with    ,10,0,tech,1.43,4
3948,2018-12-01 17:30:52,"rt   principal secretary,  talking about how the global economy is going through a paradigm shift wh xe2 x80 xa6'",9,0,business,1.43,3
3949,2018-12-01 17:28:53, wishing you both boundless happiness   wish you many many decades of togetherness  xe2 x9d xa4 xef xb8 x8f xe2 x9d xa4 xef xb8 x8f',4,57,tech,1.43,4
3950,2018-12-01 17:00:35,rt  congratulations to  and  your commitment to human wellbeing is an inspiration for every entreprene xe2 x80 xa6',745,0,tech,1.43,4
3951,2018-12-01 14:32:37,    religion has been used by politics the world over since time immemor xe2 x80 xa6 ,13,68,sports,1.43,2
3952,2018-12-01 14:30:09,dr  ajay bhushan pandey takes over as revenue secretary ,4,16,world,1.43,1
3953,2018-12-01 14:28:55,rt  had a productive meeting with president  we had extensive discussions on ways to strengthen bilateral rela xe2 x80 xa6',2109,0,world,1.43,1
3954,2018-12-01 14:28:48,rt  condolences to the bush family and the people of usa on the passing away of former president george h  w  bush  he was a xe2 x80 xa6',1927,0,world,1.43,1
3955,2018-12-01 14:28:48,"rt  the prime minister interacts with world leaders before the dinner hosted by the president of argentina, mr   h xe2 x80 xa6'",967,0,world,1.43,1
3956,2018-12-01 13:39:51,  tks for your blessings ,9,57,tech,1.43,4
3957,2018-12-01 13:25:03,priyanka chopra marries nick jonas in jodhpur   congratulations to the gorgeous couple   may heavenly blessings sho xe2 x80 xa6 ,11,61,sports,1.43,2
3958,2018-12-01 12:32:23,rt  more  power to you  its a proud privilege to be a part of your team  ,2,0,tech,1.43,4
3959,2018-12-01 09:03:32,rt  this is no small achievement  a brand of coffee cultivated by adivasi farmers goes premium  amp  global  amp  now has design rec xe2 x80 xa6',278,0,business,1.43,3
3960,2018-12-01 09:03:13,"rt  ""elevate programme has helped us play a key role in promoting innovation, all over karnataka ""   k j  george (",11,0,world,1.43,1
3961,2018-12-01 08:53:10,"collaborations between  and  sydney will boost study in neuromorphic engineering, an e xe2 x80 xa6 ",7,33,business,1.43,3
3962,2018-12-01 08:12:51,"rt  the first of my 14 part lecture series at iim ahmedabad, to speak on my book  xe2 x80 x98a rural manifesto  realizing india xe2 x80 x99s futur xe2 x80 xa6'",792,0,sports,1.43,2
3963,2018-12-01 08:11:16,"rt  some impactful moments from  day1  amp   day2 at  blrtechsummit18, where entrepreneurs, drone racers, diplomats and esteemed xe2 x80 xa6'",8,0,business,1.43,3
3964,2018-12-01 07:39:10,"rt  america has lost a patriot and humble servant in george herbert walker bush  while our hearts are heavy today, they are al xe2 x80 xa6'",69112,0,world,1.43,1
3965,2018-12-01 07:39:01,"rt  ""we are not making science for science  we are making science for the benefit of humanity "" n nthis  worldaidsday we celebrat xe2 x80 xa6'",1350,0,tech,1.43,4
3966,2018-12-01 04:34:46,rt   blrtechsummit18  nightdroneracing   bengaluru  innovation  impact  drones  adrenalinerush  needforspeed  ,5,0,tech,1.43,4
3967,2018-12-01 04:33:23,"rt  was great to be a part of the thought leaders conclave 'women in business' at the  thank you vijayalakshmi xe2 x80 xa6""",1,0,sports,1.43,2
3968,2018-12-01 04:32:39,rt  a sneak peek into the innovations that are rising in  sweden  session on innovation in healthcare by sweden begins as  d xe2 x80 xa6',8,0,business,1.43,3
3969,2018-12-01 04:32:17,rt  biocon kgi certificate program in biosciences provides a scientific background of the applications of biotechnology   ap xe2 x80 xa6',2,0,tech,1.43,4
3970,2018-12-01 04:16:54,rt   xe2 x80 x9cwhy should the pizza delivery boy not be a pizza delivery girl xe2 x80 x9d    on changing the norms as opposed to follow xe2 x80 xa6',11,0,world,1.43,1
3971,2018-12-01 03:32:30,all action from bangalore tech summit 2018   startup central ,3,29,world,1.43,1
3972,2018-11-30 16:43:00,  tks',0,1,sports,1.43,2
3973,2018-11-30 16:37:50,rt  4 indian origin women in forbes top female us tech moguls' list n risewithindia  padmasreewarrior   ,3,0,world,1.43,1
3974,2018-11-30 16:36:56,"rt  kris gopalkrishnan, co founder of infosys says recent incidents at  that led to binnybansal's exit will put the foc xe2 x80 xa6""",5,0,business,1.43,3
3975,2018-11-30 16:35:17,rt  meet us booth b1  to know about our journey of endurance and how we are taking the lead in life sciences i xe2 x80 xa6',5,0,tech,1.43,4
3976,2018-11-30 16:25:57,is the world heading for an insulin shortage? a very poorly researched piece that bases its entire hypothesis on mn xe2 x80 xa6 ,14,56,tech,1.43,4
3977,2018-11-30 15:30:33,"rt   researcher at  conducting a session on ""introduction to judiciary"" for the  bclip batch 6  n  xe2 x80 xa6'",3,0,world,1.43,1
3978,2018-11-30 14:28:47,"rt  '20  of  bengaluru population are software engineers,' says kiran mazumdar shaw on why bengaluru attracts top investors and xe2 x80 xa6""",10,0,tech,1.43,4
3979,2018-11-30 13:40:36,"rt  v ravichandar  urban planning expert during a session on ""tendersure   safe streets bengaluru"" for the  bcli xe2 x80 xa6'",11,0,world,1.43,1
3980,2018-11-30 13:39:53,"rt  reviewed the progress of several initiatives such as industrial policy, district led growth, eodb in districts, 5 trilli xe2 x80 xa6'",38,0,business,1.43,3
3981,2018-11-30 09:43:09,scientists  have developed a new technique that can easily and quickly determine the structures of organic mol xe2 x80 xa6 ,8,38,tech,1.43,4
3982,2018-11-30 07:20:03,rt        felt good to participate in think big 2018  xe2 x80 xa6',6,0,sports,1.43,2
3983,2018-11-30 01:50:15,"rt  murali ramachandra, cso at aurigene discovery, says lot of excitement around cancer immunotherapy drugs and the immense xe2 x80 xa6'",12,0,tech,1.43,4
3984,2018-11-30 01:49:35,rt  dr lokesh vishwanath of kidwai memorial cancer hospital says 30  of all cancer cases in india are of head  amp  neck cancer xe2 x80 xa6',3,0,world,1.43,1
3985,2018-11-30 01:48:52, tks',0,0,sports,1.43,2
3986,2018-11-30 01:47:22, tnks',0,2,sports,1.43,2
3987,2018-11-30 01:46:25,rt   parambalur youth pitch big with their science innovation contributing to  sdgs  n n season 5  see xe2 x80 xa6',7,0,sports,1.43,2
3988,2018-11-30 01:46:01,rt     indeed he has  advocated for the need to make sustainable living commonplace and h xe2 x80 xa6',5,0,sports,1.43,2
3989,2018-11-30 01:44:48,rt  world meets at bengaluru   brltechsummit18  innovation  impact ,2,0,sports,1.43,2
3990,2018-11-29 11:16:36,  thanks a lot',1,15,tech,1.43,4
3991,2018-11-29 10:04:31, adalimumab is a very competitive space with 10 approvals',0,3,tech,1.43,4
3992,2018-11-29 09:39:08, well said',2,47,business,1.43,3
3993,2018-11-29 09:37:46,"rt  my message to the indian students of  karnataka is simple   come to france, you will have the opportunity not only to st xe2 x80 xa6'",29,0,tech,1.43,4
3994,2018-11-29 09:37:24,rt  some glimpses capturing the bustling crowd at the various stalls as  day1 picks up momentum at  blrtechsummit18  ,24,0,sports,1.43,2
3995,2018-11-29 09:35:36,"rt  as kashmir gets mentioned at  kartpurcorridor opening  amp  navjot sidhu gets the lions share of the attention from pakistan, here i xe2 x80 xa6'",369,0,sports,1.43,2
3996,2018-11-29 09:31:58,rt    with  and  and  at the  blrtechsummit18   biocon is happy to partner f xe2 x80 xa6',7,0,sports,1.43,2
3997,2018-11-29 09:29:46,"rt  shreesha p srinivas, vice president, rnd,  on how the company has always been an active supporter of  blr xe2 x80 xa6'",7,0,tech,1.43,4
3998,2018-11-29 09:29:37,"rt  dr  sreesha srinivasa, senior leader of biocon rnd team talks on therapies for non communicable diseases at  blrtechsumm xe2 x80 xa6'",3,0,world,1.43,1
3999,2018-11-29 09:29:03,"""india should have been a  5 6 trillion economy by now""  pranab mukherjee n",40,130,world,1.43,1
4000,2018-11-29 08:49:15,rt  carney defends boe xe2 x80 x99s nightmare  xe2 x80 x98worst case xe2 x80 x99 brexit projection ,16,0,tech,1.43,4
4001,2018-11-29 08:48:22,"rt  with the commencement of the lamp lighting ceremony,  is all set to kick start the 3 day long conference wit xe2 x80 xa6'",44,0,sports,1.43,2
4002,2018-11-29 08:48:14,"rt  ""karnataka is indeed the first choice for technology investments  the state has been consistently ranked high when it come xe2 x80 xa6'",28,0,tech,1.43,4
4003,2018-11-29 08:47:57,"rt    while speaking at  says, ""world needs tech diplomacy over any other diplomacy "" n blrtechsummit1 xe2 x80 xa6'",14,0,world,1.43,1
4004,2018-11-29 08:27:24,rt  like every indian i am proud of    a 40 year young company having deep rooted strength with immense values  xe2 x80 xa6',4,0,tech,1.43,4
4005,2018-11-29 08:27:16,rt  on the occasion of constitution day b pac handed over a framed copy of the  preamble to the constitution of  india to mr xe2 x80 xa6',5,0,world,1.43,1
4006,2018-11-29 08:26:47,  tks a lot sir',0,12,sports,1.43,2
4007,2018-11-29 07:07:58,rt  congratulations to  for completing 40 years in india  compliments to  who continues to inspire e xe2 x80 xa6',56,0,sports,1.43,2
4008,2018-11-29 07:07:48,"rt  ""karnataka has always been the first state to come out with an it policy, bio tech policy and many other such policies ""   xe2 x80 xa6'",16,0,tech,1.43,4
4009,2018-11-29 06:49:40,rt  the 21st edition of  blrtechsummit begins with the inaugural function encompassing esteemed dignitaries from  india and xe2 x80 xa6',81,0,world,1.43,1
4010,2018-11-29 06:49:18,rt   xe2 x80 x9cthe world needs technology diplomacy rather than any other form of diplomacy xe2 x80 x9d    chairman  dur xe2 x80 xa6',19,0,tech,1.43,4
4011,2018-11-29 06:08:09,rt  pleasure to be at the bengaluru  tech summit  ,6,0,sports,1.43,2
4012,2018-11-29 06:05:07,rt  meet us at  blrtechsummit18 at booth no  b1  know about our  journeyofendurance that lead us to a position of strength i xe2 x80 xa6',2,0,business,1.43,3
4013,2018-11-29 06:04:51,"rt  at  bengaluru for the tech summit, delighted to have met shri kj george, minister for it of the government of  karnataka xe2 x80 xa6'",10,0,world,1.43,1
4014,2018-11-29 06:04:02,rt  delhi govt launches draft delhi ev policy 2018 to make 25  of vehicles electric by 2023 n xe2 x81 xa6  xe2 x81 xa6  xe2 x81 xa6,4,0,world,1.43,1
4015,2018-11-29 03:46:53,the uk government says its brexit deal will hurt the economy   why is theresa may ignoring serious economic consequ xe2 x80 xa6 ,4,27,business,1.43,3
4016,2018-11-29 03:35:03,  tks',2,2,sports,1.43,2
4017,2018-11-29 03:34:52,rt  think outside the box      n n    ,43,0,tech,1.43,4
4018,2018-11-29 03:33:45,  tks uma',0,0,world,1.43,1
4019,2018-11-29 03:25:02,  tks a lot',0,0,tech,1.43,4
4020,2018-11-29 03:13:05,"rt  it's the 40th anniversary of our founding day today! n nover the last 4 decades, we have built a leading biotech enterpris xe2 x80 xa6""",28,0,tech,1.43,4
4021,2018-11-29 03:11:31,"rt  team  congratulates  on 40 years of  here's a replug of a recent story on the indus xe2 x80 xa6""",10,0,sports,1.43,2
4022,2018-11-29 03:00:26,"rt   btviexclusive   completing 4 decades is an important milestone n nfirst 20 years of biocon's journey was xe2 x80 xa6""",4,0,world,1.43,1
4023,2018-11-29 02:57:13,  tks',1,2,sports,1.43,2
4024,2018-11-29 02:56:14,  tks',0,0,sports,1.43,2
4025,2018-11-28 15:32:12,"good to read about bibha chowdhuri, india xe2 x80 x99s first woman researcher and a gifted physicist  her story of courage  amp  d xe2 x80 xa6 ",30,96,business,1.43,3
4026,2018-11-28 11:45:09,it's official  brexit will be bad for the uk economy   why is theresa may blindsided?  n,3,23,business,1.43,3
4027,2018-11-28 11:20:47, tks',0,0,sports,1.43,2
4028,2018-11-28 11:12:29,  tks',0,0,sports,1.43,2
4029,2018-11-28 11:12:14,  tks',0,0,sports,1.43,2
4030,2018-11-28 11:12:02,  tks a lot',0,5,tech,1.43,4
4031,2018-11-28 10:44:16,  tks',0,0,sports,1.43,2
4032,2018-11-28 10:17:30,"researchers  have identified a molecular drug target in the biological pathway hippo, which drives many xe2 x80 xa6 ",2,22,tech,1.43,4
4033,2018-11-28 10:12:31,   tks a lot',1,2,tech,1.43,4
4034,2018-11-28 10:00:39,rt  the national achievement survey (nas) 2017 that assessed learning levels of students has some good news for karnataka  xe2 x80 xa6',3,0,tech,1.43,4
4035,2018-11-28 09:58:43,  many tks',0,1,tech,1.43,4
4036,2018-11-28 09:46:00, tks',0,4,sports,1.43,2
4037,2018-11-28 09:45:31,  tks a lot',0,1,tech,1.43,4
4038,2018-11-28 09:41:34,rt   blrtechsummit18 will have an exclusive global innovation zone which will showcase emerging technologies  amp  disruptive inno xe2 x80 xa6',59,0,tech,1.43,4
4039,2018-11-28 09:41:30,"rt  with less than 24 hours to go for  bengaluru xe2 x80 x99s most awaited  technology event, hon xe2 x80 x99ble minister for  shri ",20,0,tech,1.43,4
4040,2018-11-28 09:40:42,   tks a lot',1,1,tech,1.43,4
4041,2018-11-28 09:40:29,  tks a lot',0,0,tech,1.43,4
4042,2018-11-28 09:40:10,  tks a lot',0,0,tech,1.43,4
4043,2018-11-28 09:39:18, tks',0,3,sports,1.43,2
4044,2018-11-28 09:36:17, many tks for your kind words sir',0,9,tech,1.43,4
4045,2018-11-28 08:00:54,rt  strategies to compensate for uncertainty help the brain succeed at difficult mental computations   ,22,0,sports,1.43,2
4046,2018-11-28 06:51:15,  tks',1,2,sports,1.43,2
4047,2018-11-28 06:50:48,  tks a lot',0,0,tech,1.43,4
4048,2018-11-28 06:50:22,  tks a lot',0,3,tech,1.43,4
4049,2018-11-28 05:39:08,  tks ekta',0,2,sports,1.43,2
4050,2018-11-28 05:18:30,"rt  finally   in 4 5 years blr may get much delayed 65 km peripheral ring road (prr), removing trucks interstate vehicles from ci xe2 x80 xa6'",121,0,business,1.43,3
4051,2018-11-28 05:10:29,  tks a lot',0,2,tech,1.43,4
4052,2018-11-28 05:00:37,  tks',0,1,sports,1.43,2
4053,2018-11-28 05:00:15, tks so much',0,5,tech,1.43,4
4054,2018-11-28 04:59:46, tks',0,1,sports,1.43,2
4055,2018-11-28 04:59:31,  tks',0,1,sports,1.43,2
4056,2018-11-28 04:59:16,  tks',0,0,sports,1.43,2
4057,2018-11-28 04:58:57,  tks my dear',0,0,tech,1.43,4
4058,2018-11-28 04:12:54,actually registration date is 29th nov 1978 so today is the completion of 40 years n tomorrow a new decade begins xe2 x80 xa6 ,28,270,tech,1.43,4
4059,2018-11-28 03:58:54, tks',0,2,sports,1.43,2
4060,2018-11-28 03:53:45,"it xe2 x80 x99s  40th anniversary today! 4 decades hv just flown by   thanks to my wonderful team, we hv built a xe2 x80 xa6 ",277,3327,tech,1.43,4
4061,2018-11-27 17:16:10,rt  great pleasure to welcome  friend   amp  glaswegian john shaw to the st  andrew xe2 x80 x99s day reception in  beng xe2 x80 xa6',16,0,sports,1.43,2
4062,2018-11-27 16:23:21,"rt  as a prelude to the  blrtechsummit18, hon xe2 x80 x99ble minister for  shri   amp  esteemed dignitaries addressed xe2 x80 xa6'",18,0,world,1.43,1
4063,2018-11-27 11:35:10, being stubborn n unyielding  it will backfire  i hope it leads to another referendum n a different outcome!',0,0,tech,1.43,4
4064,2018-11-27 11:33:35,rt  visit  at booth no  b1 from 29 nov   01 dec at  blrtechsummit xe2 x80 x99s expo and watch the world innovate at  beng xe2 x80 xa6',8,0,sports,1.43,2
4065,2018-11-27 11:33:26,rt    gr8 ai tool invention by 13 year old boy  amazing  generation    ,4,0,tech,1.43,4
4066,2018-11-27 11:33:15,rt  1 2 nward committee meeting on saturday 1st december 11 30am onwards  nget a chance to share your  grievances with the  cor xe2 x80 xa6',9,0,sports,1.43,2
4067,2018-11-27 11:32:33,rt  this is how easy you can swap the batteries of a gogoro scooter here in taiwan  there are stations everywhere and each s xe2 x80 xa6',24,0,tech,1.43,4
4068,2018-11-27 11:25:38,brexit  trump says may's brexit plan could hurt uk us trade deal   is this check mate for theresa may  amp  brexit?? ,3,10,business,1.43,3
4069,2018-11-27 07:26:40,rt  on our family list of  xe2 x80 x98fortunate xe2 x80 x99 she is the most powerful! ,3252,0,tech,1.43,4
4070,2018-11-27 07:00:56,rt  yes not a perfect or long term solution    but shared mobility is one step better than single car single user mobility    xe2 x80 xa6',3,0,tech,1.43,4
4071,2018-11-27 06:57:30,rt  had a super chat with  for  wethewomen on the myth of masculinity ,166,0,sports,1.43,2
4072,2018-11-27 06:50:48,rt           ,3,0,sports,1.43,2
4073,2018-11-27 06:48:19,want to see the future of the internet? look at india ,3,27,tech,1.43,4
4074,2018-11-27 06:11:54,"rt  glad what we started only 2 3 years ago is coming to fruition record time,first of its king railway station redevelopmen xe2 x80 xa6'",448,0,tech,1.43,4
4075,2018-11-27 06:10:51,"rt  macy's was once the largest department store in the world  here's how it got there, and where it's at today  ",19,0,business,1.43,3
4076,2018-11-27 06:03:16, that xe2 x80 x99s what i mean  it is a rogue experiment which is unregulated n needs to be verified',0,0,tech,1.43,4
4077,2018-11-27 05:55:07,rt   blrtechsummit18 presents  xe2 x80 x9cindia bio xe2 x80 x9d showcasing consistent focus of the biotech industry towards new innovations  amp  impact xe2 x80 xa6',55,0,business,1.43,3
4078,2018-11-27 05:49:22,"""rogue, crazy""  alarm over china scientist 's claim of gene edited babies   chinese themselves r debunking this news  n",2,11,tech,1.43,4
4079,2018-11-27 05:32:29,rt          ,14,0,sports,1.43,2
4080,2018-11-27 05:32:11,rt   samairamehta is a ten year old who has designed board games to help children learn coding  amp  ai  she is working relentl xe2 x80 xa6',179,0,tech,1.43,4
4081,2018-11-27 05:10:40," for preventable genetic diseases, yes  these diseases shorten life spans to very young ages which is tragic'",0,1,tech,1.43,4
4082,2018-11-27 05:03:31,"rt  a model to replicate  mugad station in dharwad, karnataka has set a benchmark for other stations to follow, with 10 km of xe2 x80 xa6'",2682,0,tech,1.43,4
4083,2018-11-27 05:03:11,rt  his or her activities !  many committed men and women working across wards ,5,0,world,1.43,1
4084,2018-11-27 04:57:46, sorry  gm crops r well regulated ',0,0,business,1.43,3
4085,2018-11-27 03:58:19, true',0,1,tech,1.43,4
4086,2018-11-27 03:57:14,china scientist claims world's first genetically edited babies   twins   this is a crazy claim  why wd u not look a xe2 x80 xa6 ,6,20,sports,1.43,2
4087,2018-11-27 03:55:08,china scientist claims world's first genetically edited babies   twins   unregulated claims must not be believed  t xe2 x80 xa6 ,6,27,tech,1.43,4
4088,2018-11-26 12:42:29,"rt  team  blrtechsummit18 welcomes shreesha p srinivas, vice president, rnd,  as the curator  amp  one of the spe xe2 x80 xa6'",6,0,world,1.43,1
4089,2018-11-26 07:59:24,rt  water is india  xe2 x80 x98s biggest challenge  30  of urban  amp  70  of urban water comes fm groundwater which is depleting rapidly recy xe2 x80 xa6',217,0,tech,1.43,4
4090,2018-11-26 07:59:08,rt   gettoknow nhow to make diseases disappear  n n credit  tedx talks',4,0,world,1.43,1
4091,2018-11-26 03:39:55,one of the finest preambles  which every citizen must learn and practice  ,7,45,sports,1.43,2
4092,2018-11-26 01:53:29,"rt  guess which city pays the highest salaries in india? the next time you go job hunting, this city should be on your radar!  s xe2 x80 xa6'",8,0,sports,1.43,2
4093,2018-11-26 01:51:36,rt  the story of insulin       ,7,0,business,1.43,3
4094,2018-11-25 16:41:22,"rt  ms  kiran mazumdar shaw shares her thoughts on the great man, dr  verghese kurien  n n celebratingdrkurien  nationalmilkday  a xe2 x80 xa6'",140,0,business,1.43,3
4095,2018-11-25 16:39:23,rt   rishabjain this 13 year old has built an  ai to treat pancreatic  cancer   hope  youth  techforgood n n ,171,0,tech,1.43,4
4096,2018-11-25 16:29:23,rt  saxophonist subbalakshmi gets the groove on at  wethewomen  ,29,0,sports,1.43,2
4097,2018-11-25 11:09:10, i did  you missed it rip',0,0,sports,1.43,2
4098,2018-11-25 09:20:35,former union minister ck jaffer sharief dies at 85   a doyen of karnataka politics rip  n,14,42,world,1.43,1
4099,2018-11-25 07:23:29,rt  the sky is not the limit   with women pilots  wethewomen  mumbai  openingdoors ,20,0,sports,1.43,2
4100,2018-11-25 07:21:50,     this gap can be bridged if unfair trade practices r xe2 x80 xa6 ,2,16,business,1.43,3
4101,2018-11-25 07:19:27,   don xe2 x80 x99t talk rubbish',0,0,sports,1.43,2
4102,2018-11-25 07:15:01,  i praise rational arguments',0,0,sports,1.43,2
4103,2018-11-25 07:14:54,  i xe2 x80 x99m glad he did cos that xe2 x80 x99s the only response he cd give to a rational argument',0,0,sports,1.43,2
4104,2018-11-25 07:11:55,  i don xe2 x80 x99t think you understood the relative income table  it xe2 x80 x99s about time n income coupled with educational opportunity',0,2,business,1.43,3
4105,2018-11-25 07:09:53,what an insightful panel discussion   women will only make it happen big time starting from the sarpanch n co xe2 x80 xa6 ,3,14,sports,1.43,2
4106,2018-11-25 06:11:55,rt   there is always a trade off in life including compensation and days off except in some professions like me xe2 x80 xa6',2,0,tech,1.43,4
4107,2018-11-25 05:07:59,brilliantly explained as always by  xenophobia is a symbol of insecurity n a closed mind ,3,35,tech,1.43,4
4108,2018-11-25 04:52:27,very interesting   if you want higher pay be prepared to be overworked in order to be overpaid!!  ,66,201,business,1.43,3
4109,2018-11-24 18:18:20,rip ,11,79,sports,1.43,2
4110,2018-11-24 18:15:56,rt           ,1,0,sports,1.43,2
4111,2018-11-24 18:15:37, yes that xe2 x80 x99s correct',0,0,tech,1.43,4
4112,2018-11-24 18:15:03,rt           ,1,0,sports,1.43,2
4113,2018-11-24 18:13:18,rt   bclip batch 6 on a field visit to  n okalipuram 8 lane flyover n multi level car parking xc2 xa0 n majestic tender sure nwe intend xe2 x80 xa6',6,0,world,1.43,1
